id,name,caption,cleaned_caption
ROCO_74789,PMC4569600_13244_2015_419_Fig25_HTML.jpg," Coronal MIP image showing a mesocaval shunt (interrupted arrow) communicating between the SMV (arrow) and IVC (arrowhead) with a bunch of mesenteric collaterals (asterisk)
",coron mip imag show mesocav shunt interrupt arrow commun smv arrow ivc arrowhead bunch mesenter collater asterisk
ROCO_74795,PMC4562611_poljradiol-80-411-g010.jpg," Retroperitoneal arteriography. Bilateral paragangliomas at the level of lumbal arteries.
",retroperiton arteriographi bilater paraganglioma level lumbal arteri
ROCO_74799,PMC5521354_10.1177_2324709617721251-fig2.jpg," Computed tomography scan of the chest showing a right upper lobe lung mass.
",comput tomographi scan chest show right upper lobe lung mass
ROCO_74806,PMC4733012_gr4.jpg," Ultrasound scan 10 weeks from first scan is shown. The lesion had significantly decreased in size.
",ultrasound scan week first scan shown lesion significantli decreas size
ROCO_74820,PMC3271635_JNRP-3-95-g002.jpg," Contrast-enhanced axial CT image shows marked contrast enhancement within the cirsoid aneurysm
",contrastenhanc axial ct imag show mark contrast enhanc within cirsoid aneurysm
ROCO_74827,PMC3056628_IJRI-20-294-g002.jpg," A contrast-enhanced CT scan shows a hazy right side of the greater omentum, with concentric hyperdensity (white arrow) and displacement of the bowel loops
",contrastenhanc ct scan show hazi right side greater omentum concentr hyperdens white arrow displac bowel loop
ROCO_74853,PMC3744858_TOORTHJ-7-272_F2.jpg," Anteroposterior radiograph of the left hip taken intraoperatively showing the size #14 broach stuck in the femoral canal. The distal drill confirmed the accurate position of the second incision.
",anteroposterior radiograph left hip taken intraop show size broach stuck femor canal distal drill confirm accur posit second incis
ROCO_74859,PMC4173458_AER-6-207-g001.jpg," Chest X-ray showing dextrocardia and situs inversus
",chest xray show dextrocardia situ inversu
ROCO_74864,PMC2992482_1475-2840-9-74-2.jpg," This image shows many calcified plaques, the density of which is significantly higher than contrast-enhanced lumen.
",imag show mani calcifi plaqu densiti significantli higher contrastenhanc lumen
ROCO_74878,PMC3235989_ccrep-4-2011-073f1.jpg," Chest radiograph showed bilateral alveolar infiltration.
",chest radiograph show bilater alveolar infiltr
ROCO_74883,PMC4173327_AER-4-38-g001.jpg," Cardiomegaly with dilated pulmonary arteries. Peripheral pruning of the lung fields also seen
",cardiomegali dilat pulmonari arteri peripher prune lung field also seen
ROCO_74887,PMC5125175_2176-9451-dpjo-21-05-00082-gf5.jpg," Measures of bone thickness in five distinct regions used in the axial slices: the first one in the midsagittal plane (ML-midline), and the other ones 5 and 10 mm apart from ML to the right (RM and RD) and to the left (LM and LD).
",measur bone thick five distinct region use axial slice first one midsagitt plane mlmidlin one mm apart ml right rm rd left lm ld
ROCO_74893,PMC5742009_gr2.jpg," CT-Scan showing gas and fluid collection extending from his retroperitoneal space to the subcutaneous layer of his right groin and abdominal wall, without identification of the appendix.
",ctscan show ga fluid collect extend retroperiton space subcutan layer right groin abdomin wall without identif appendix
ROCO_74923,PMC5602138_TJO-5-187-g003.jpg," Fundus photograph showing that the vitreous became clearer 4 days after discontinuation of rifabutin.
",fundu photograph show vitreou becam clearer day discontinu rifabutin
ROCO_74926,PMC5623788_CRID2017-8302039.007.jpg," Radiograph 7 days after endodontic therapy.
",radiograph day endodont therapi
ROCO_74937,PMC5521080_13053_2017_70_Fig3_HTML.jpg," Axial venous phase MRI showing an enhancing 1.5 cm cystic mass consistent with pancreatic neuroendocrine tumor in the tail of the pancreas (red arrow)
",axial venou phase mri show enhanc cm cystic mass consist pancreat neuroendocrin tumor tail pancrea red arrow
ROCO_74940,PMC3685643_kju-54-409-g001.jpg," Contrast computed tomography scan of the pelvis showing the bladder mass near the bladder neck.
",contrast comput tomographi scan pelvi show bladder mass near bladder neck
ROCO_74946,PMC3218692_hiv-2-123f5.jpg," One slice of CAT scan of the lungs showing widespread emphysematous and cystic changes along with multifocal interstitial infiltrates in a severe case of Pneumocystis pneumonia.
",one slice cat scan lung show widespread emphysemat cystic chang along multifoc interstiti infiltr sever case pneumocysti pneumonia
ROCO_74976,PMC2321726_11751_2007_Article_14_Fig1.jpg," Pelvic AP radiograph demonstrating avulsion of the anteroinferior iliac spine (right) and incongruity of both femoral heads where the left head is not centred in the acetabulum
",pelvic ap radiograph demonstr avuls anteroinferior iliac spine right incongru femor head left head centr acetabulum
ROCO_74981,PMC1950882_1477-7819-5-82-1.jpg," CT Scan of the Pelvis showing prostatic mass.
",ct scan pelvi show prostat mass
ROCO_74988,PMC3514933_CCD-3-177-g009.jpg," Case III – 11 with WPC apical plug (some amount of the cement mix is painted on the canal wall)
",case iii wpc apic plug amount cement mix paint canal wall
ROCO_74996,PMC4199149_SNI-5-427-g003.jpg," Sagittal MRI of cervical, thoracic, and lumbar spine obtained to evaluate the patient for a possible cerebrospinal fluid leak. No obvious source of leakage was identified
",sagitt mri cervic thorac lumbar spine obtain evalu patient possibl cerebrospin fluid leak obviou sourc leakag identifi
ROCO_75002,PMC3680301_1752-1947-7-150-4.jpg," Transthoracic echocardiogram showing the pulmonary valve at discharge, after 4 weeks of empiric antibiotherapy. AoV, aortic valve; PA, pulmonary artery; PV, pulmonary valve.
",transthorac echocardiogram show pulmonari valv discharg week empir antibiotherapi aov aortic valv pa pulmonari arteri pv pulmonari valv
ROCO_75010,PMC4070323_CRIRA2014-616184.003.jpg," Computed tomography demonstrates soft tissue abscess formations anterior to the distal tibia with fluid (short arrow) and air-fluid levels (long arrow). Gas locules in the midfoot bones and extensive subcutaneous gas involving predominantly the dorsum of the foot (dashed arrow) and anterior aspect of the ankle are evident.
",comput tomographi demonstr soft tissu abscess format anterior distal tibia fluid short arrow airfluid level long arrow ga locul midfoot bone extens subcutan ga involv predominantli dorsum foot dash arrow anterior aspect ankl evid
ROCO_75021,PMC3891386_kjim-20-159-g004.jpg," A follow-up abdominal CT scan showed near-complete resolution of abdominal lymph nodes.
",followup abdomin ct scan show nearcomplet resolut abdomin lymph node
ROCO_75035,PMC5493465_cureus-0009-00000001290-i01.jpg," Two-level transforaminal lumbar interbody fusion with interspinous process fixation; intraoperative fluoroscopic image (lateral view)
",twolevel transforamin lumbar interbodi fusion interspin process fixat intraop fluoroscop imag later view
ROCO_75053,PMC1780055_1471-2377-7-2-2.jpg," Whole-body MRI (T2WI) identified structure of increased signal intensity in close relation to the sciatic nerve (arrow).
",wholebodi mri identifi structur increas signal intens close relat sciatic nerv arrow
ROCO_75054,PMC5655161_cureus-0009-00000001606-i02.jpg," Preoperative angiogram.A left vertebral artery injection angiogram demonstrates tumor blush and intra-tumoral aneurysm.
",preoper angiograma left vertebr arteri inject angiogram demonstr tumor blush intratumor aneurysm
ROCO_75059,PMC4296665_dpjo-19-05-00123-gf14.jpg," Control panoramic radiograph 10 years after treatment completion
",control panoram radiograph year treatment complet
ROCO_75062,PMC4748648_LI-33-108-g001.jpg," Chest X-ray PA view showing reticulonodular markings in bilateral lung fields
",chest xray pa view show reticulonodular mark bilater lung field
ROCO_75064,PMC4230224_PAMJ-18-68-g001.jpg," Image radiologique d'une coxarthrose primitive
",imag radiologiqu dune coxarthros primit
ROCO_75076,PMC3970442_CRID2014-536312.003.jpg," OPG.
",opg
ROCO_75079,PMC4620257_GRP2015-101029.002.jpg," Gray-scale US image demonstrating homogeneously hypoechoic and bulbous liver with chinked portal venous radicals (arrows) in a patient with fulminant BCS.
",grayscal u imag demonstr homogen hypoecho bulbou liver chink portal venou radic arrow patient fulmin bc
ROCO_75113,PMC3519516_1756-0500-5-638-1.jpg," Chest X-ray at time of first admission shows diffuse diffuse reticulonodular pattern.
",chest xray time first admiss show diffus diffus reticulonodular pattern
ROCO_75118,PMC3403806_poljradiol-77-2-7-g003A.jpg," A 12-year-old boy, negative posttraumatic standard radiograph, PA position.
",yearold boy neg posttraumat standard radiograph pa posit
ROCO_75127,PMC2917569_ORT-1745-3674-81-460-g001.jpg," Right femur. Arrow indicates undisplaced fatigue fracture.
",right femur arrow indic undisplac fatigu fractur
ROCO_75167,PMC2803807_1752-1947-3-135-1.jpg," Ultrasound imaging of the ovarian cystic lesion.
",ultrasound imag ovarian cystic lesion
ROCO_75176,PMC4641488_ccr30003-0968-f3.jpg," Coronary angiogram showing LMCA, LAD and disappearance of LCX (arrow) with a prosthetic mitral valve.
",coronari angiogram show lmca lad disappear lcx arrow prosthet mitral valv
ROCO_75178,PMC3385052_SNI-3-59-g006.jpg," Left vertebral angiogram (anteroposterior view) shows complete obliteration of the aneurysm at the top of the basilar artery
",left vertebr angiogram anteroposterior view show complet obliter aneurysm top basilar arteri
ROCO_75199,PMC4986149_bcr2016215920f03.jpg," Coronal section of pelvic CT scan. White arrow showing a ‘fine-walled, non-pure cystic formation’, hernial sac.
",coron section pelvic ct scan white arrow show finewal nonpur cystic format hernial sac
ROCO_75224,PMC4330228_13244_2014_375_Fig13_HTML.jpg," Neuromuscular scoliosis: upright scoliosis radiograph of a 51-year-old male (T6 SCI from a snowboarding injury 18 months earlier) shows neuromuscular dextroscoliosis. The scoliosis angle is 18° measured between the endplates of T2 and L2 (white lines). Anteroposterior alignment was normal (not shown)
",neuromuscular scoliosi upright scoliosi radiograph yearold male sci snowboard injuri month earlier show neuromuscular dextroscoliosi scoliosi angl measur endplat white line anteroposterior align normal shown
ROCO_75225,PMC5637427_SJA-11-479-g002.jpg," Spinal ultrasound
",spinal ultrasound
ROCO_75251,PMC5612929_41598_2017_12251_Fig7_HTML.jpg," Pharyngeal airway volume: (A) Velopharyngeal airway (VP) with the upper margin of the velopharynx as a horizontal plane that is perpendicular to the sagittal plane and passes through the posterior nasal spine; and the lower margin of the velopharynx as a horizontal plane that is perpendicular to the sagittal plane and passes through the tip of the uvula; (B) Oropharyngeal airway with its upper margin as the tip of the uvula and its lower margin as a horizontal plane perpendicular to the sagittal plane that passes through the tip of the epiglottis; (C) Hypopharyngeal airway with its upper margin at the tip of the epiglottis and its lower margin as a horizontal plane that is perpendicular to the sagittal plane that passes through the vocal cord.
",pharyng airway volum velopharyng airway vp upper margin velopharynx horizont plane perpendicular sagitt plane pas posterior nasal spine lower margin velopharynx horizont plane perpendicular sagitt plane pas tip uvula b oropharyng airway upper margin tip uvula lower margin horizont plane perpendicular sagitt plane pas tip epiglotti c hypopharyng airway upper margin tip epiglotti lower margin horizont plane perpendicular sagitt plane pas vocal cord
ROCO_75276,PMC4701866_gr2.jpg," CT scan that confirms the hyperdense mass.
",ct scan confirm hyperdens mass
ROCO_75299,PMC2225418_1752-1947-1-171-1.jpg," Showing presence of intraarticular bullet in right hip joint and arthritis.
",show presenc intraarticular bullet right hip joint arthriti
ROCO_75302,PMC3009617_1750-1172-5-30-15.jpg," Aortic root dilatation: echocardiography shows aortic root diameter of 47 mm in a 51-year-old male patient with Fabry disease. Courtesy: Pr Olivier DUBOURG and Pr Dominique GERMAIN, University of Versailles - St Quentin en Yvelines (UVSQ), Versailles, France.
",aortic root dilat echocardiographi show aortic root diamet mm yearold male patient fabri diseas courtesi pr olivi dubourg pr dominiqu germain univers versail st quentin en yvelin uvsq versail franc
ROCO_75305,PMC4477821_poljradiol-80-317-g007.jpg," Sonogram of a 27-week old boy suspected to NEC. A dilated bowel loop with increased bowel wall echogenicity (white arrow) is seen, indicative of intra-mural air. Echoic free fluid also is seen adjacent to affected bowel loop (black arrow).
",sonogram week old boy suspect nec dilat bowel loop increas bowel wall echogen white arrow seen indic intramur air echoic free fluid also seen adjac affect bowel loop black arrow
ROCO_75309,PMC3713556_10-1055-s-0033-1338164-i120031-2.jpg," CT-angiogram of the brain showing hypodense absorbable plate compressing the right cavernous carotid artery.
",ctangiogram brain show hypodens absorb plate compress right cavern carotid arteri
ROCO_75320,PMC4987315_cios-8-303-g004.jpg," Sagittal computed tomography demonstrating a coronal shearing body fracture of the talus with secondary arthritic change of the subtalar joint.
",sagitt comput tomographi demonstr coron shear bodi fractur talu secondari arthrit chang subtalar joint
